"wage","educ","exper","black_ind","smsa_ind","region"
1661.92,18,16,0,1,"NE"
830.96,13,8,0,1,"NE"
709.07,17,7,0,1,"NE"
939.35,10,21,0,1,"NE"
759.73,18,26,0,1,"NE"
332.38,9,50,0,1,"NE"
735.99,16,7,0,1,"NE"
474.83,17,11,0,1,"NE"
997.15,12,12,0,1,"NE"
456.79,12,27,0,1,"NE"
356.13,12,12,0,1,"NE"
1139.6,14,29,0,1,"NE"
284.9,15,-1,0,1,"NE"
356.13,9,41,0,1,"NE"
446.13,12,43,0,1,"NE"
546.06,15,2,0,1,"NE"
379.87,12,3,0,1,"NE"
189.93,13,-1,0,1,"NE"
759.73,15,11,0,1,"NE"
493.83,12,42,0,1,"NE"
610.16,18,17,0,1,"NE"
1187.08,12,15,0,1,"NE"
712.25,12,38,0,1,"NE"
1068.38,13,30,0,1,"NE"
474.83,16,2,0,1,"NE"
289.65,13,1,0,1,"NE"
244.54,12,3,1,1,"NE"
895.06,16,38,0,1,"NE"
522.32,12,33,0,1,"NE"
94.97,10,2,0,1,"NE"
261.16,12,23,0,1,"NE"
617.28,15,-1,0,1,"NE"
902.18,18,23,0,1,"NE"
830.96,5,45,0,1,"NE"
783.48,14,17,0,1,"NE"
740.74,16,6,0,1,"NE"
395.06,14,1,0,1,"NE"
664.77,16,33,0,1,"NE"
949.67,16,18,0,1,"NE"
1305.79,18,11,0,1,"NE"
427.35,10,27,1,1,"NE"
641.03,15,7,0,1,"NE"
617.28,18,7,0,1,"NE"
569.8,9,48,0,1,"NE"
116.33,18,32,0,1,"NE"
617.28,14,11,0,1,"NE"
854.7,16,4,0,1,"NE"
949.67,12,17,0,1,"NE"
735.99,12,18,0,1,"NE"
759.73,16,4,0,1,"NE"
782.29,16,16,0,1,"NE"
1080.25,13,24,0,1,"NE"
712.25,12,23,0,1,"NE"
432.1,13,16,0,1,"NE"
593.54,11,13,0,1,"NE"
925.93,12,42,0,1,"NE"
807.22,14,40,0,1,"NE"
641.03,12,4,0,1,"NE"
712.25,18,29,0,1,"NE"
877.97,18,33,0,1,"NE"
284.9,12,4,0,1,"NE"
664.77,12,27,0,1,"NE"
427.35,12,12,0,1,"NE"
474.83,16,5,0,1,"NE"
1009.02,13,22,0,1,"NE"
362.35,14,0,0,1,"NE"
378.86,13,-1,0,1,"NE"
712.25,18,16,0,1,"NE"
593.54,15,37,0,1,"NE"
474.83,12,11,0,1,"NE"
641.03,18,3,0,1,"NE"
550.81,13,5,0,1,"NE"
403.61,12,12,0,1,"NE"
854.7,12,33,0,1,"NE"
1068.38,16,13,0,1,"NE"
1305.79,16,10,0,1,"NE"
688.51,16,19,0,1,"NE"
411.52,14,23,0,1,"NE"
1187.08,16,28,0,1,"NE"
2374.15,18,16,0,1,"NE"
2374.15,16,18,0,1,"NE"
593.54,12,16,0,1,"NE"
902.18,14,16,0,1,"NE"
1020.89,14,10,0,1,"NE"
1590.69,18,12,0,1,"NE"
2374.15,18,25,0,1,"NE"
293.21,14,0,0,1,"NE"
866.57,18,14,0,1,"NE"
1685.66,18,16,0,1,"NE"
830.96,16,13,0,1,"NE"
370.37,16,5,1,1,"NE"
857.08,12,34,0,1,"NE"
593.54,12,44,0,1,"NE"
830.96,12,26,0,1,"NE"
759.73,13,10,0,1,"NE"
261.16,8,50,0,1,"NE"
830.96,16,17,0,1,"NE"
807.22,2,34,0,1,"NE"
322.89,0,50,0,1,"NE"
878.44,13,24,0,1,"NE"
370.37,14,0,0,1,"NE"
854.7,16,10,0,1,"NE"
284.9,12,6,0,1,"NE"
284.9,12,12,0,1,"NE"
712.25,8,42,0,1,"NE"
273.03,15,11,0,1,"NE"
284.9,12,1,0,1,"NE"
830.96,12,24,0,1,"NE"
925.93,12,6,0,1,"NE"
546.06,9,45,0,1,"NE"
1780.63,18,23,0,1,"NE"
1780.63,16,31,0,1,"NE"
1234.57,12,13,0,1,"NE"
246.91,12,7,0,1,"NE"
641.03,13,12,0,1,"NE"
274.69,17,7,0,1,"NE"
688.51,10,16,0,1,"NE"
356.13,13,41,0,1,"NE"
593.54,12,15,0,1,"NE"
688.51,18,7,0,1,"NE"
783.48,18,29,0,1,"NE"
902.18,18,7,0,1,"NE"
1305.79,12,9,0,1,"NE"
783.48,12,13,0,1,"NE"
878.44,14,27,0,1,"NE"
522.32,12,4,0,1,"NE"
442.83,12,1,0,1,"NE"
578.7,16,8,0,1,"NE"
949.67,18,10,0,1,"NE"
1163.34,18,6,0,1,"NE"
830.96,14,11,0,1,"NE"
546.06,12,9,0,1,"NE"
1068.38,16,9,0,1,"NE"
593.54,12,29,0,1,"NE"
196.41,13,3,0,1,"NE"
712.25,12,10,0,1,"NE"
949.67,16,10,0,1,"NE"
878.44,16,5,0,1,"NE"
747.86,16,2,0,1,"NE"
997.15,16,4,0,1,"NE"
854.7,12,15,0,1,"NE"
712.25,18,6,0,1,"NE"
783.48,14,32,0,1,"NE"
296.3,13,3,0,1,"NE"
432.1,12,9,0,1,"NE"
673.12,13,18,0,1,"NE"
260.63,16,8,0,1,"NE"
830.96,12,4,0,1,"NE"
1210.83,18,14,0,1,"NE"
878.44,18,5,0,1,"NE"
1187.08,16,42,0,1,"NE"
59.35,14,41,1,1,"NE"
688.51,12,5,1,1,"NE"
688.51,12,16,0,1,"NE"
1020.89,16,14,0,1,"NE"
1424.5,18,17,0,1,"NE"
356.13,16,2,0,1,"NE"
1163.34,18,10,0,1,"NE"
1139.6,18,11,0,1,"NE"
742.57,8,37,0,1,"NE"
1020.89,16,10,0,1,"NE"
874.49,14,14,0,1,"NE"
864.2,12,31,0,1,"NE"
555.56,14,2,0,1,"NE"
617.28,13,0,0,1,"NE"
617.28,13,0,0,1,"NE"
902.18,15,23,0,1,"NE"
724.12,12,16,0,1,"NE"
617.28,15,4,0,1,"NE"
593.54,12,6,0,1,"NE"
878.44,18,28,0,1,"NE"
493.83,15,35,0,1,"NE"
1162.99,15,19,0,1,"NE"
561.17,15,27,0,1,"NE"
1068.38,14,24,0,1,"NE"
949.67,18,33,0,1,"NE"
1044.63,18,11,0,1,"NE"
641.03,12,6,0,1,"NE"
712.25,16,44,0,1,"NE"
370.37,12,26,0,1,"NE"
1424.5,16,13,1,1,"NE"
617.28,18,9,0,1,"NE"
435.51,12,51,0,1,"NE"
522.32,12,30,0,1,"NE"
870.44,18,21,0,1,"NE"
1187.08,14,27,0,1,"NE"
409.65,14,0,0,1,"NE"
1471.98,12,22,0,1,"NE"
878.44,18,14,0,1,"NE"
2374.15,18,36,0,1,"NE"
593.54,12,12,1,1,"NE"
759.73,12,36,0,1,"NE"
144.03,12,0,0,1,"NE"
726.22,5,47,0,1,"NE"
427.35,12,11,0,1,"NE"
593.54,14,13,0,1,"NE"
370.37,12,33,0,1,"NE"
724.12,13,11,0,1,"NE"
1092.12,18,37,0,1,"NE"
1388.89,18,21,0,1,"NE"
569.71,12,21,0,1,"NE"
522.32,12,36,0,1,"NE"
356.13,12,5,0,1,"NE"
522.32,11,14,0,1,"NE"
493.83,13,8,0,1,"NE"
854.7,13,15,0,1,"NE"
548.7,13,24,0,1,"NE"
616.1,12,37,0,1,"NE"
949.67,17,28,0,1,"NE"
1424.5,18,18,0,1,"NE"
949.67,12,31,0,1,"NE"
1068.38,17,13,0,1,"NE"
1139.6,18,45,0,1,"NE"
1661.92,18,18,0,1,"NE"
1187.08,18,27,0,1,"NE"
949.67,12,41,0,1,"NE"
949.67,18,15,0,1,"NE"
797.72,17,21,0,1,"NE"
890.31,12,41,0,1,"NE"
1092.12,16,18,0,1,"NE"
189.93,12,12,0,1,"NE"
569.8,12,43,0,1,"NE"
1590.69,16,15,0,1,"NE"
569.8,16,4,0,1,"NE"
712.25,16,7,0,1,"NE"
510.45,16,5,0,1,"NE"
1139.6,14,17,0,1,"NE"
949.67,18,9,0,1,"NE"
830.96,12,29,0,1,"NE"
593.54,12,16,0,1,"NE"
346.63,15,10,0,1,"NE"
1424.5,16,19,0,1,"NE"
313.39,13,14,0,1,"NE"
427.35,15,3,0,1,"NE"
370.37,12,45,0,1,"NE"
474.83,16,1,0,1,"NE"
959.16,16,10,0,1,"NE"
830.96,18,4,0,1,"NE"
168.72,16,0,0,1,"NE"
783.48,16,25,0,1,"NE"
2456.79,17,13,0,1,"NE"
1068.38,17,40,0,1,"NE"
795.61,11,19,0,1,"NE"
378.09,18,1,0,1,"NE"
735.99,16,4,0,1,"NE"
712.25,17,45,0,1,"NE"
237.42,12,12,0,1,"NE"
712.25,10,32,0,1,"NE"
593.54,12,7,0,1,"NE"
2057.61,16,27,0,1,"NE"
1305.79,16,15,0,1,"NE"
555.56,8,19,0,1,"NE"
652.9,12,10,0,1,"NE"
949.67,12,24,0,1,"NE"
712.25,15,8,0,1,"NE"
427.35,12,10,0,1,"NE"
368,11,48,0,1,"NE"
522.32,13,20,1,1,"NE"
807.22,18,17,0,1,"NE"
617.28,7,6,0,1,"NE"
712.25,14,18,0,1,"NE"
949.67,16,9,0,1,"NE"
617.28,14,38,0,1,"NE"
590.45,10,28,0,1,"NE"
467.51,12,37,0,1,"NE"
297.04,12,0,0,1,"NE"
474.83,12,0,0,1,"NE"
1590.69,18,40,0,1,"NE"
1020.89,16,22,0,1,"NE"
1543.21,18,18,0,1,"NE"
308.64,12,3,0,1,"NE"
688.51,12,22,0,1,"NE"
795.35,16,19,0,1,"NE"
1046.77,14,39,0,1,"NE"
712.25,15,8,0,1,"NE"
546.06,12,23,0,1,"NE"
2136.75,18,32,0,1,"NE"
1424.5,18,10,0,1,"NE"
1211.18,18,17,0,1,"NE"
1424.5,14,11,0,1,"NE"
617.28,12,13,0,1,"NE"
949.67,12,22,0,1,"NE"
484.14,12,32,0,1,"NE"
1377.02,17,8,0,1,"NE"
712.25,16,9,0,1,"NE"
664.77,12,5,0,1,"NE"
415.48,12,10,0,1,"NE"
739.55,16,6,0,1,"NE"
949.67,12,28,0,1,"NE"
798.84,15,8,0,1,"NE"
474.83,12,27,0,1,"NE"
902.18,14,38,0,1,"NE"
474.83,12,6,0,1,"NE"
2374.15,18,36,0,1,"NE"
1265.43,18,2,0,1,"NE"
664.77,14,8,0,1,"NE"
546.06,12,37,0,1,"NE"
1014.25,13,13,0,1,"NE"
939.35,16,11,0,1,"NE"
498.58,12,5,0,1,"NE"
427.35,12,1,0,1,"NE"
949.67,16,29,0,1,"NE"
1543.21,18,15,0,1,"NE"
246.91,14,-1,0,1,"NE"
370.37,12,8,0,1,"NE"
1661.92,18,23,0,1,"NE"
1780.63,18,11,0,1,"NE"
469.14,12,18,0,1,"NE"
735.99,15,5,0,1,"NE"
949.67,14,12,0,1,"NE"
679.01,16,18,0,1,"NE"
949.67,12,41,0,1,"NE"
1543.21,18,7,0,1,"NE"
1187.08,18,7,0,1,"NE"
273.03,18,5,0,1,"NE"
1424.5,16,36,0,1,"NE"
1305.79,16,31,0,1,"NE"
712.25,12,31,0,1,"NE"
308.64,12,4,0,1,"NE"
344.25,10,8,0,1,"NE"
270.66,6,25,0,1,"NE"
365.62,13,3,0,1,"NE"
237.42,12,40,0,1,"NE"
2374.15,18,39,0,1,"NE"
830.96,12,19,0,1,"NE"
284.9,13,11,0,1,"NE"
516.83,13,7,0,1,"NE"
2374.15,16,17,0,1,"NE"
1139.6,14,25,0,1,"NE"
1780.63,17,21,0,1,"NE"
1543.21,16,17,0,1,"NE"
377.91,16,23,0,1,"NE"
593.54,16,39,0,1,"NE"
1115.86,17,17,0,1,"NE"
1471.98,18,27,0,1,"NE"
474.83,12,17,0,1,"NE"
2374.15,18,25,0,1,"NE"
213.68,12,2,0,1,"NE"
308.64,12,15,0,1,"NE"
356.13,15,3,0,1,"NE"
641.03,16,5,0,1,"NE"
427.35,18,6,0,1,"NE"
235.04,18,24,0,1,"NE"
546.06,12,9,0,1,"NE"
546.06,12,12,0,1,"NE"
173.31,12,12,0,1,"NE"
415.48,9,37,0,1,"NE"
572.86,12,32,0,1,"NE"
444.44,12,39,0,1,"NE"
664.77,15,8,0,1,"NE"
639.7,14,9,0,1,"NE"
925.93,14,16,0,1,"NE"
1305.79,16,29,0,1,"NE"
593.54,12,40,0,1,"NE"
1899.34,9,40,0,1,"NE"
830.96,16,47,0,1,"NE"
254.32,12,7,0,1,"NE"
546.06,12,11,0,1,"NE"
527.07,12,9,0,1,"NE"
712.25,12,29,0,1,"NE"
759.73,18,10,0,1,"NE"
123.46,10,8,0,1,"NE"
411.52,13,4,0,1,"NE"
664.77,12,43,0,1,"NE"
783.48,14,24,0,1,"NE"
900.21,12,45,0,1,"NE"
557.6,13,4,0,1,"NE"
759.73,12,7,0,1,"NE"
346.63,8,42,0,1,"NE"
522.32,12,10,0,1,"NE"
712.25,14,20,0,1,"NE"
925.93,12,36,0,1,"NE"
522.32,18,26,0,1,"NE"
878.44,12,14,0,1,"NE"
304.57,10,19,0,1,"NE"
937.8,12,19,1,1,"NE"
878.44,12,11,0,1,"NE"
557.93,12,31,0,1,"NE"
878.44,16,15,0,1,"NE"
324.05,12,8,0,1,"NE"
586.42,12,18,0,1,"NE"
600.64,12,35,0,1,"NE"
356.13,12,3,0,1,"NE"
939.93,11,21,0,1,"NE"
474.83,10,19,0,1,"NE"
593.54,14,9,0,1,"NE"
701.23,14,37,0,1,"NE"
949.67,12,25,0,1,"NE"
370.37,15,0,0,1,"NE"
664.77,12,17,0,1,"NE"
534.19,11,15,0,1,"NE"
664.77,12,10,0,1,"NE"
360.08,14,16,0,1,"NE"
664.77,14,10,0,1,"NE"
1114.67,18,12,0,1,"NE"
671.89,16,5,0,1,"NE"
569.8,13,8,0,1,"NE"
611.11,8,48,0,1,"NE"
395.06,12,16,0,1,"NE"
358.07,12,4,0,1,"NE"
949.67,12,33,0,1,"NE"
866.57,12,8,0,1,"NE"
949.67,17,6,0,1,"NE"
474.83,12,13,0,1,"NE"
2374.15,10,31,0,1,"NE"
268.57,12,8,0,1,"NE"
569.8,12,44,0,1,"NE"
206.55,13,5,0,1,"NE"
830.96,12,7,0,1,"NE"
569.8,18,16,0,1,"NE"
949.67,18,33,0,1,"NE"
617.28,12,39,0,1,"NE"
382.72,12,10,0,1,"NE"
166.19,18,36,0,1,"NE"
629.15,12,44,0,1,"NE"
451.09,14,47,1,1,"NE"
735.99,17,17,0,1,"NE"
712.25,18,4,0,1,"NE"
679.01,12,47,0,1,"NE"
444.44,12,13,0,1,"NE"
712.25,8,25,0,1,"NE"
976.97,13,18,0,1,"NE"
1092.12,12,21,0,1,"NE"
949.67,9,42,0,1,"NE"
670.18,13,9,0,1,"NE"
605.32,11,21,0,1,"NE"
1187.08,14,36,0,1,"NE"
807.22,15,15,0,1,"NE"
1068.38,17,13,0,1,"NE"
1234.57,13,11,0,1,"NE"
830.96,17,18,0,1,"NE"
474.83,13,8,0,1,"NE"
1992.59,17,29,0,1,"NE"
688.51,10,25,0,1,"NE"
569.8,12,22,0,1,"NE"
902.18,16,25,0,0,"NE"
1187.08,12,25,0,0,"NE"
1353.28,11,3,0,0,"NE"
498.58,14,17,0,0,"NE"
629.15,15,15,0,0,"NE"
1083.21,14,12,0,0,"NE"
237.42,17,-4,0,1,"NE"
356.13,18,-2,0,1,"NE"
712.25,12,18,0,0,"NE"
508.35,8,36,0,1,"NE"
691.36,9,29,0,1,"NE"
353.28,12,2,0,1,"NE"
569.8,13,0,0,1,"NE"
474.83,12,8,0,1,"NE"
385.8,8,9,1,1,"NE"
332.38,12,2,1,1,"NE"
1187.08,16,8,0,1,"NE"
949.38,17,11,0,1,"NE"
949.67,10,26,0,1,"NE"
1661.92,18,14,0,1,"NE"
2136.75,18,13,0,1,"NE"
1414.61,16,6,0,1,"NE"
830.96,13,26,0,1,"NE"
712.25,16,7,0,1,"NE"
759.73,12,13,0,1,"NE"
933.71,17,8,0,1,"NE"
522.32,17,9,0,1,"NE"
308.64,12,34,0,1,"NE"
534.19,10,45,0,1,"NE"
593.54,14,5,0,1,"NE"
593.54,12,14,0,1,"NE"
854.7,15,12,0,1,"NE"
1214.41,18,30,0,1,"NE"
1153.3,18,17,0,1,"NE"
302.47,6,33,0,1,"NE"
238.68,9,8,0,1,"NE"
807.22,16,15,0,0,"NE"
1258.31,18,35,0,0,"NE"
569.8,12,37,0,1,"NE"
949.67,14,26,0,1,"NE"
246.91,13,0,0,1,"NE"
771.6,16,11,0,0,"NE"
734.43,18,4,0,1,"NE"
808.57,10,39,0,1,"NE"
569.8,12,9,0,1,"NE"
419.75,7,53,0,1,"NE"
522.32,12,9,0,0,"NE"
735.99,12,12,0,0,"NE"
1115.86,13,47,0,0,"NE"
949.67,18,31,0,0,"NE"
857.29,16,34,0,1,"NE"
592.59,6,49,0,1,"NE"
679.01,12,17,0,1,"NE"
498.58,12,14,0,1,"NE"
2374.15,18,26,0,1,"NE"
617.28,12,36,0,1,"NE"
735.99,10,35,0,1,"NE"
356.13,12,2,0,1,"NE"
199.43,16,2,0,1,"NE"
543.21,12,24,0,1,"NE"
511.27,15,17,0,1,"NE"
994.78,16,18,0,1,"NE"
593.54,16,5,0,1,"NE"
1234.57,18,28,0,1,"NE"
688.51,12,20,0,1,"NE"
252.4,4,38,0,1,"NE"
1154.05,16,15,0,1,"NE"
664.77,16,19,0,1,"NE"
237.42,12,5,0,0,"NE"
370.37,12,22,0,1,"NE"
593.54,16,6,0,1,"NE"
712.25,16,7,0,1,"NE"
246.91,13,6,0,1,"NE"
664.77,14,1,0,1,"NE"
569.8,14,1,0,1,"NE"
759.73,16,18,0,1,"NE"
705.13,13,36,0,1,"NE"
973.41,8,46,0,1,"NE"
569.8,12,12,0,1,"NE"
712.25,16,8,0,1,"NE"
759.73,12,15,0,1,"NE"
1111.11,12,34,0,1,"NE"
657.64,16,18,0,1,"NE"
925.93,12,26,0,1,"NE"
593.54,12,27,0,1,"NE"
712.25,12,7,0,1,"NE"
356.13,12,3,0,1,"NE"
936.57,16,5,0,1,"NE"
688.51,12,20,0,1,"NE"
693.26,12,10,0,1,"NE"
1661.92,18,10,0,1,"NE"
641.03,14,17,0,1,"NE"
1063.1,12,7,0,1,"NE"
1242.88,13,24,0,1,"NE"
1258.31,17,11,0,1,"NE"
118.71,16,6,0,1,"NE"
593.54,12,29,0,1,"NE"
712.25,15,1,0,1,"NE"
664.77,18,28,0,0,"NE"
617.28,11,10,0,1,"NE"
486.7,12,19,0,0,"NE"
417.85,12,9,0,0,"NE"
686.13,16,24,0,0,"NE"
664.77,14,33,0,0,"NE"
569.8,11,18,0,0,"NE"
498.58,14,8,0,0,"NE"
949.67,18,39,0,0,"NE"
498.58,14,4,0,1,"NE"
196.32,12,5,0,1,"NE"
1353.28,14,28,0,1,"NE"
546.06,16,24,0,1,"NE"
954.42,16,7,0,1,"NE"
1424.5,12,24,0,1,"NE"
854.7,16,21,0,1,"NE"
1851.85,12,18,0,1,"NE"
546.06,9,30,0,1,"NE"
451.09,12,4,0,1,"NE"
735.99,12,24,0,1,"NE"
522.32,12,9,0,1,"NE"
925.93,18,5,0,1,"NE"
1012.35,18,24,0,1,"NE"
534.19,14,16,0,0,"NE"
520.46,13,12,0,0,"NE"
881.83,11,31,0,1,"NE"
1424.5,12,34,0,1,"NE"
230.29,12,0,0,1,"NE"
1139.6,18,28,0,1,"NE"
617.28,12,17,0,1,"NE"
830.96,12,45,0,1,"NE"
432.1,11,19,0,1,"NE"
830.96,14,23,0,1,"NE"
73.6,16,34,0,1,"NE"
1685.66,16,15,0,1,"NE"
417.85,12,7,0,1,"NE"
593.54,12,8,0,1,"NE"
830.96,18,19,0,1,"NE"
189.93,15,-1,0,1,"NE"
1187.08,14,38,0,1,"NE"
427.35,14,7,0,1,"NE"
617.28,12,35,0,0,"NE"
296.3,12,5,0,0,"NE"
949.67,15,21,0,0,"NE"
925.93,12,9,0,0,"NE"
759.73,14,24,0,1,"NE"
664.77,12,15,0,1,"NE"
403.61,14,39,0,0,"NE"
1305.79,18,33,0,1,"NE"
486.7,13,5,0,1,"NE"
540.12,12,4,0,1,"NE"
451.09,12,10,0,1,"NE"
593.54,12,33,0,1,"NE"
866.57,12,19,0,1,"NE"
2374.15,18,12,0,1,"NE"
902.18,14,19,0,1,"NE"
854.7,12,8,0,1,"NE"
379.87,12,27,0,1,"NE"
403.61,12,3,0,1,"NE"
507.98,12,22,0,1,"NE"
712.25,14,11,0,0,"NE"
284.9,16,11,0,0,"NE"
303.89,12,7,0,0,"NE"
405.03,16,41,0,0,"NE"
546.06,13,4,1,0,"NE"
902.18,12,22,0,1,"NE"
641.03,12,26,0,1,"NE"
320.51,12,33,0,1,"NE"
712.25,16,7,0,1,"NE"
1187.08,14,22,0,1,"NE"
246.91,4,36,0,1,"NE"
481.96,12,3,0,1,"NE"
593.54,12,9,0,1,"NE"
498.58,13,39,0,1,"NE"
783.48,11,14,0,1,"NE"
664.77,13,4,0,1,"NE"
617.28,16,4,0,1,"NE"
830.96,18,5,0,1,"NE"
593.54,12,31,0,1,"NE"
688.51,8,26,0,1,"NE"
688.51,12,20,0,1,"NE"
333.33,15,0,0,1,"NE"
735.99,12,25,0,1,"NE"
998.39,16,13,0,1,"NE"
546.06,14,8,0,0,"NE"
664.77,9,31,0,0,"NE"
462.96,12,13,0,0,"NE"
542.88,14,28,0,0,"NE"
373.96,15,3,0,0,"NE"
759.73,12,16,0,1,"NE"
427.35,16,15,0,0,"NE"
593.54,11,10,0,1,"NE"
379.87,10,11,0,1,"NE"
237.42,12,15,0,1,"NE"
1004.27,12,22,0,1,"NE"
1661.92,18,24,0,1,"NE"
546.06,16,2,0,1,"NE"
237.42,5,21,0,1,"NE"
997.15,16,19,0,1,"NE"
688.51,12,18,0,1,"NE"
759.73,16,19,1,0,"NE"
741.41,14,14,0,0,"NE"
403.61,9,48,0,0,"NE"
439.01,16,12,1,1,"NE"
757.58,14,14,0,1,"NE"
308.4,12,48,0,1,"NE"
403.61,12,12,0,1,"NE"
1756.89,18,12,0,1,"NE"
1305.79,16,37,0,1,"NE"
514.4,12,8,0,1,"NE"
304.42,3,18,0,1,"NE"
795.35,12,23,0,1,"NE"
417.85,9,8,0,1,"NE"
1246.44,18,17,0,1,"NE"
949.67,16,28,0,1,"NE"
411.52,15,-1,0,1,"NE"
1234.57,18,11,0,1,"NE"
279.63,12,5,0,1,"NE"
345.68,16,-1,0,1,"NE"
633.62,12,40,0,1,"NE"
560.3,16,5,0,1,"NE"
1020.89,16,25,0,1,"NE"
525.88,0,38,0,1,"NE"
1226.05,12,40,0,1,"NE"
864.2,13,13,0,1,"NE"
578.7,18,3,0,1,"NE"
712.94,10,31,0,1,"NE"
1163.34,13,18,0,1,"NE"
888.89,12,34,0,1,"NE"
2041.79,18,22,0,1,"NE"
270.06,12,2,0,1,"NE"
569.8,16,10,0,1,"NE"
617.28,13,16,0,1,"NE"
735.99,11,24,0,1,"NE"
504.32,12,43,0,1,"NE"
493.83,14,0,0,0,"NE"
783.48,18,37,0,0,"NE"
2374.15,16,46,0,0,"NE"
1187.08,16,29,0,0,"NE"
189.93,13,1,0,0,"NE"
830.96,18,15,0,1,"NE"
641.03,16,21,0,1,"NE"
686.89,12,16,0,1,"NE"
129.2,12,9,0,0,"NE"
546.06,12,16,0,1,"NE"
767.43,17,6,0,1,"NE"
474.83,18,5,0,1,"NE"
949.67,14,18,0,1,"NE"
807.22,16,13,0,1,"NE"
1187.08,14,24,0,1,"NE"
783.48,12,24,0,1,"NE"
712.25,12,27,0,1,"NE"
379.87,12,40,0,1,"NE"
522.32,12,40,0,1,"NE"
268.66,12,5,0,1,"NE"
830.96,12,16,0,1,"NE"
830.96,14,31,0,0,"NE"
688.51,16,6,0,0,"NE"
688.51,16,8,0,1,"NE"
447.19,12,11,0,1,"NE"
864.2,14,24,0,1,"NE"
522.32,12,38,0,0,"NE"
720.16,14,0,0,0,"NE"
301.11,7,42,0,0,"NE"
795.35,12,13,0,0,"NE"
189.93,12,2,0,1,"NE"
973.41,14,18,0,1,"NE"
1305.79,18,24,0,1,"NE"
1068.38,18,23,0,1,"NE"
410.57,12,5,0,0,"NE"
712.25,14,33,0,1,"NE"
1139.6,14,35,0,1,"NE"
546.06,16,2,0,1,"NE"
308.64,14,9,0,1,"NE"
534.19,18,19,0,1,"NE"
771.6,16,2,0,1,"NE"
1160.49,11,49,0,1,"NE"
949.67,16,24,0,1,"NE"
522.32,13,13,0,1,"NE"
593.54,12,25,0,1,"NE"
949.67,14,12,0,1,"NE"
902.18,18,17,0,1,"NE"
783.48,14,19,0,1,"NE"
712.25,12,7,0,1,"NE"
396.83,12,6,0,1,"NE"
1092.12,16,10,0,1,"NE"
925.93,8,43,0,1,"NE"
1543.21,16,30,0,1,"NE"
246.91,16,-1,0,1,"NE"
356.13,15,15,0,1,"NE"
643,12,14,0,1,"NE"
534.19,10,48,0,1,"NE"
379.87,12,4,0,1,"NE"
498.58,12,30,0,1,"NE"
949.67,14,29,0,1,"NE"
474.83,9,15,0,0,"NE"
296.3,9,8,0,0,"NE"
131.28,10,4,0,0,"NE"
914.06,13,18,0,1,"NE"
546.06,16,14,0,0,"NE"
854.7,12,37,0,0,"NE"
180.04,12,3,0,0,"NE"
664.77,8,10,0,0,"NE"
641.03,12,9,0,0,"NE"
368,12,19,0,1,"NE"
495.88,15,-1,0,1,"NE"
735.99,9,30,0,1,"NE"
283.95,12,4,0,1,"NE"
166.4,17,7,0,1,"NE"
1780.63,16,23,0,1,"NE"
1044.63,18,28,0,1,"NE"
925.93,12,43,0,1,"NE"
246.91,2,49,0,1,"NE"
451.09,12,3,0,1,"NE"
902.18,13,5,0,1,"NE"
523.5,12,5,0,1,"NE"
783.48,16,3,0,1,"NE"
213.68,12,8,0,1,"NE"
641.03,8,33,0,1,"NE"
652.9,16,4,0,1,"NE"
446.34,12,8,0,1,"NE"
712.25,16,14,0,1,"NE"
1200.27,18,21,0,1,"NE"
240.55,8,15,0,0,"NE"
1068.38,13,16,0,0,"NE"
949.67,12,33,0,1,"NE"
1068.38,16,17,0,1,"NE"
345.68,12,1,0,1,"NE"
830.96,18,20,0,1,"NE"
370.37,14,27,0,1,"NE"
444.44,12,2,0,1,"NE"
322.89,9,37,0,1,"NE"
641.03,12,22,0,1,"NE"
522.32,12,8,0,1,"NE"
158.28,14,20,0,1,"NE"
888.89,12,19,0,1,"NE"
712.25,14,42,0,1,"NE"
949.67,14,43,0,0,"NE"
861.33,17,13,0,0,"NE"
973.41,17,20,0,0,"NE"
427.35,8,31,0,1,"NE"
308.64,12,2,0,1,"NE"
939.35,11,24,0,1,"NE"
498.58,12,30,0,1,"NE"
569.8,16,23,0,1,"NE"
379.87,0,49,0,1,"NE"
344.73,8,4,0,1,"NE"
404.98,14,17,0,1,"NE"
522.32,12,9,0,1,"NE"
593.54,12,11,0,1,"NE"
949.67,12,34,0,1,"NE"
59.35,12,1,0,1,"NE"
833.33,12,41,0,0,"NE"
474.83,12,6,0,0,"NE"
2374.15,16,31,0,1,"NE"
854.7,12,39,0,0,"NE"
432.1,10,34,0,0,"NE"
427.35,10,41,0,1,"NE"
781.1,14,11,0,1,"NE"
522.32,12,18,0,0,"NE"
216.05,10,4,0,1,"NE"
830.96,16,3,0,1,"NE"
546.06,12,12,0,1,"NE"
118.71,12,20,1,0,"NE"
593.54,12,16,0,1,"NE"
293.21,9,16,0,1,"NE"
343.83,17,1,0,1,"NE"
246.91,16,13,0,1,"NE"
1780.63,18,25,0,1,"NE"
814.81,10,18,0,1,"NE"
118.71,9,12,0,1,"NE"
385.8,12,2,0,1,"NE"
1187.08,16,28,0,1,"NE"
735.99,14,9,0,1,"NE"
474.83,12,40,0,1,"NE"
664.77,14,19,0,0,"NE"
246.91,12,12,0,0,"NE"
997.15,12,27,0,0,"NE"
451.09,12,4,0,0,"NE"
830.96,14,10,0,1,"NE"
